Year,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kantucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
2022,18225,1128,24773,10381,77260,11915,10374,2703,67910,33006,329,1297,4732,31660,22529,8948,7928,13609,16518,2042,13988,20939,34332,12131,11984,18599,3173,3705,9508,2316,32609,6875,65943,21978,2230,36267,12767,6355,42686,3388,16533,2784,23661,79111,4237,583,18016,9962,6381,11867,1718
2022,18225,1128,24986,10425,77412,11915,10374,2706,67911,33132,329,1301,4732,31660,22529,8948,7936,13609,16557,2064,14003,20939,34332,12131,12008,18599,3173,3705,9508,2326,32647,6905,66078,22071,2234,36267,12767,6355,42789,3393,16533,2788,23695,79324,4250,583,18145,10027,6427,11946,1718
2022,18225,1128,24992,10465,77447,11915,10438,2709,67914,33269,329,1301,4753,31916,22575,9085,7941,13676,16582,2064,14011,20999,34439,12131,12008,18622,3188,3731,9508,2326,32697,6905,66152,22158,2239,36267,12767,6373,42789,3394,16533,2802,23695,79519,4261,587,18230,10067,6440,11946,1718
2022,18287,1128,25002,10497,77595,11916,10443,2709,68572,33411,332,1301,4765,32028,22629,9085,7955,13706,16606,2064,14011,21208,34439,12163,12008,18649,3190,3755,9508,2333,32701,6905,66224,22158,2239,36580,12767,6393,42789,3397,16600,2802,23695,79621,4261,593,18338,10067,6440,11946,1718
2022,18335,1128,25068,10524,77839,11939,10465,2709,68902,33411,332,1301,4774,32187,22693,9085,7955,13740,16606,2065,14049,21295,34439,12189,12039,19033,3192,3755,9554,2333,32711,6921,66303,22158,2239,36580,12990,6416,43002,3397,16614,2802,23741,79694,4261,593,18440,10067,6440,12010,1718
2022,18407,1155,25171,10579,77940,11964,10465,2711,68902,33411,332,1309,4774,32356,22736,9085,7961,13755,16606,2078,14062,21402,34467,12246,12100,19043,3204,3755,9575,2333,32743,6927,66322,22247,2241,36580,12990,6444,43069,3397,16643,2805,23761,79934,4300,595,18536,10087,6452,12113,1741
2022,18480,1155,25211,10611,77966,11980,10465,2711,68902,33543,332,1318,4790,32532,22800,9085,7961,13824,16606,2078,14076,21402,34467,12261,12115,19045,3205,3755,9613,2333,32803,6941,66349,22306,2246,36580,12990,6456,43148,3397,16790,2808,23857,80221,4326,595,18536,10100,6470,12155,1741
2022,18480,1155,25212,10661,78017,11988,10470,2711,68902,33630,332,1327,4790,32532,22800,9085,7961,13832,16606,2109,14091,21402,34727,12261,12124,19045,3205,3802,9664,2333,32829,6958,66418,22400,2252,36822,12990,6456,43203,3402,16790,2814,24124,80518,4336,595,18536,10175,6488,12216,1741
2022,18480,1155,25395,10681,78142,11988,10471,2713,68955,33737,335,1331,4790,32532,22800,9085,7968,13832,16677,2135,14105,21514,34727,12261,12151,19061,3205,3802,9664,2368,32857,6974,66485,22459,2252,36822,12990,6456,43215,3404,16790,2820,24219,80685,4344,598,18771,10226,6544,12291,1741
2022,18569,1155,25416,10699,78224,11995,10512,2751,68955,33843,336,1331,4799,32532,22843,9171,7969,13903,16711,2136,14119,21669,34802,12289,12151,19237,3209,3809,9664,2370,32888,6974,66544,22510,2258,36822,12990,6456,43216,3404,16865,2827,24219,80872,4359,598,18811,10286,6550,12291,1741
2022,18648,1155,25429,10713,78325,12007,10515,2751,69553,33958,338,1331,4799,32851,22880,9171,7997,13934,16754,2136,14122,21752,34802,12311,12151,19272,3210,3815,9704,2373,32896,6974,66602,22510,2258,37018,12990,6485,43332,3406,16912,2827,24219,80909,4359,602,18859,10286,6550,12291,1741
2022,18694,1155,25502,10724,78529,12028,10543,2751,69790,33958,338,1338,4810,33052,22928,9171,8000,13978,16754,2138,14135,21839,34802,12332,12171,19301,3212,3815,9716,2373,32916,6990,66658,22510,2258,37018,13278,6519,43421,3406,16928,2827,24245,80980,4359,604,18905,10286,6550,12374,1741
2022,18766,1165,25557,10760,78700,12035,10543,2752,69790,33958,338,1341,4818,33278,22963,9171,8007,14009,16754,2136,14146,21909,34819,12362,12206,19309,3222,3815,9753,2373,32951,7012,66681,22580,2261,37018,13278,6578,43486,3406,16959,2834,24298,81275,4359,607,18955,10286,6559,12453,1749
2022,18832,1165,25623,10799,78775,12047,10543,2752,69790,34053,338,1345,4823,33446,23002,9171,8007,14069,16785,2140,14160,21909,34819,12373,12228,19312,3224,3815,9774,2377,32966,7028,66726,22618,2265,37018,13278,6582,43525,3406,16961,2843,24386,81559,4372,607,18955,10310,6598,12509,1749
2022,18832,1165,25624,10836,78839,12049,10542,2753,70084,34164,339,1350,4823,33446,23002,9171,8007,14075,16813,2142,14171,21909,35096,12373,12247,19312,3224,3830,9799,2387,32982,7042,66741,22681,2270,37212,13278,6582,43525,3412,16961,2844,24409,81851,4392,607,18955,10336,6622,12548,1749
2022,18832,1165,25624,10864,79001,12051,10591,2753,70247,34230,340,1351,4823,33446,23002,9171,8013,14075,16832,2145,14176,22034,35096,12373,12255,19312,3224,3870,9799,2396,32999,7052,66791,22735,2270,37212,13278,6582,43600,3413,16961,2848,24432,82101,4397,607,19060,10425,6635,12600,1749
2022,18890,1165,25899,10892,79118,12051,10609,2807,70247,34333,340,1351,4823,33803,23017,9262,8015,14136,16862,2145,14183,22164,35149,12391,12255,19518,3224,3871,9799,2398,33012,7052,66829,22773,2273,37212,13278,6622,43600,3413,17186,2853,24432,82259,4408,608,19098,10474,6646,12600,1749
2022,18943,1165,25932,10922,79353,12066,10615,2807,70789,34406,342,1351,4823,33942,23038,9262,8027,14158,16887,2145,14188,22255,35149,12411,12255,19528,3226,3883,9820,2402,33015,7052,66863,22773,2273,37410,13278,6648,43692,3415,17221,2853,24432,82457,4408,608,19141,10474,6646,12600,1749
2022,18944,1165,26001,10950,79643,12069,10648,2807,70997,34406,342,1351,4835,34131,23115,9262,8027,14172,16887,2147,14206,22316,35149,12428,12275,19532,3228,3883,9844,2402,33027,7080,66895,22773,2273,37410,13278,6652,43730,3417,17251,2853,24461,82547,4408,608,19165,10474,6646,12669,1749
2022,18998,1166,26183,10971,79934,12078,10648,2811,70997,34406,342,1351,4838,34298,23126,9262,8035,14182,16887,2167,14218,22379,35171,12455,12288,19545,3231,3883,9875,2402,33050,7105,66907,22812,2275,37410,13514,6686,43767,3417,17331,2859,24477,82790,4411,608,19212,10529,6651,12740,1769
2022,19038,1166,26206,10999,80004,12081,10648,2812,70997,34471,342,1351,4838,34439,23164,9262,8035,14192,16913,2179,14229,22379,35171,12464,12308,19545,3235,3883,9895,2403,33054,7118,66940,22827,2276,37410,13514,6709,43808,3417,17372,2861,24549,83070,4417,608,19212,10543,6660,12786,1769
2022,19038,1166,26205,11030,80038,12083,10655,2812,71326,34566,342,1351,4838,34439,23164,9262,8035,14199,16950,2179,14237,22379,35314,12464,12319,19545,3235,3901,9922,2408,33067,7130,66955,22874,2279,37410,13514,6709,43834,3419,17372,2870,24598,83350,4436,608,19212,10660,6680,12843,1769
2022,19038,1166,26345,11053,80267,12085,10675,2812,71326,34641,341,1351,4838,34439,23164,9262,8060,14199,16960,2182,14249,22472,35314,12464,12330,19553,3235,3944,9922,2408,33087,7145,66990,22902,2279,37410,13514,6709,43839,3419,17372,2871,24780,83591,4442,608,19315,10659,6687,12877,1769
2022,19093,1166,26369,11078,80434,12086,10677,2833,71397,34741,341,1351,4838,34704,23178,9349,8057,14402,16981,2182,14261,22602,35379,12480,12330,19850,3236,3954,9922,2414,33087,7145,66995,22932,2279,37608,13514,6743,43845,3419,17372,2875,24780,83782,4453,608,19356,10756,6739,12877,1769
2022,19139,1166,26430,11100,80727,12103,10677,2833,71474,34804,341,1351,4864,34853,23193,9349,8118,14407,16996,2184,14263,22675,35379,12489,12330,19853,3237,3956,9922,2415,33106,7147,67003,22932,2279,37608,13730,6772,43909,3421,17380,2875,24780,83842,4453,609,19392,10756,6739,12877,1769
2022,19169,1166,26530,11114,80922,12114,10717,2833,71860,34804,341,1365,4863,34966,23229,9349,8118,14412,16996,2188,14271,22737,35379,12512,12336,19856,3238,3956,9933,2415,33114,7159,67027,22932,2279,37608,13730,6800,43962,3421,17380,2875,25000,83883,4453,611,19430,10756,6739,12930,1769
2022,19173,1186,26628,11127,81180,12119,10717,2835,71860,34804,341,1365,4867,34966,23250,9349,8176,14424,16996,2190,14280,22791,35386,12522,12368,19859,3240,3956,9949,2415,33126,7173,67027,22971,2279,37608,13730,6854,43992,3421,17380,2875,25143,84080,4461,611,19466,10838,6743,12969,1783
2022,19210,1186,26639,11152,81267,12134,10717,2835,71860,34857,341,1365,4869,35157,23290,9349,8176,14432,17016,2193,14282,22791,35386,12531,12369,19859,3242,3956,9949,2417,33136,7182,67067,22976,2279,37608,13730,6869,44011,3421,17380,2875,25150,84319,4485,611,19466,10838,6794,12991,1783
2022,19210,1186,26639,11165,81334,12136,10723,2836,72039,34901,343,1365,4869,35157,23290,9349,8176,14441,17034,2193,14286,22791,35493,12531,12369,19859,3242,3986,9949,2424,33149,7199,67073,23015,2279,37608,13730,6869,44011,3422,17380,2880,25166,84561,4494,611,19466,10924,6823,13045,1783
2022,19210,1186,26822,11203,81524,12136,10742,2837,72055,34970,344,1365,4869,35157,23290,9349,8180,14441,17045,2195,14293,22856,35493,12531,12378,19884,3242,3986,9988,2428,33155,7208,67105,23040,2279,37608,13730,6869,44049,3423,17380,2880,25181,84739,4518,611,19520,10961,6831,13068,1783
2022,19234,1186,26856,11209,81806,12136,10740,2846,72246,35044,345,1365,4871,35373,23300,9402,8179,14662,17065,2195,14298,22974,35532,12538,12378,20034,3245,4002,9988,2431,33168,7208,67145,23068,2279,37793,13730,6885,44050,3427,17380,2880,25181,84876,4539,613,19543,11068,6835,13068,1783
2022,19280,1186,27021,11210,82108,12139,10744,2846,72443,35109,347,1365,4873,35476,23309,9402,8222,14666,17076,2195,14304,23021,35532,12550,12378,20041,3246,4013,9988,2434,33170,7208,67172,23068,2279,37793,13730,6899,44091,3429,17493,2880,25181,84945,4539,614,19563,11068,6835,13068,1783
2022,19284,1186,27073,11211,82321,12174,10759,2846,72592,35109,347,1370,4876,35600,23334,9402,8222,14676,17076,2200,14303,23060,35532,12562,12383,20043,3246,4013,10016,2434,33179,7221,67191,23068,2279,37793,13730,6933,44115,3429,17493,2880,25196,85000,4539,615,19586,11068,6835,13086,1783
2022,19290,1192,27164,11211,82578,12186,10759,2846,72704,35109,347,1370,4876,35725,23340,9402,8248,14682,17076,2201,14311,23109,35538,12582,12396,20047,3247,4013,10031,2434,33186,7236,67194,23088,2279,37793,13889,6960,44152,3429,17493,2880,25214,85143,4545,615,19609,11175,6839,13108,1791
2022,19313,1192,27180,11218,82660,12186,10759,2846,72704,35174,350,1370,4879,35725,23356,9402,8248,14683,17086,2202,14316,23109,35538,12589,12396,20047,3249,4013,10031,2436,33192,7257,67198,23101,2279,37793,13889,6971,44180,3429,17493,2880,25219,85346,4550,615,19609,11187,6716,13156,1791
2022,19313,1192,27181,11230,82727,12160,10759,2846,72767,35212,351,1370,4879,35725,23356,9402,8248,14690,17104,2202,14318,23109,35622,12589,12397,20047,3249,4017,10043,2442,33198,7276,67203,23140,2279,37793,13889,6971,44208,3431,17493,2883,25250,85461,4553,615,19609,11281,6741,13224,1791
2022,19313,1192,27186,11237,83028,12160,10779,2846,72828,35254,353,1370,4879,35725,23356,9402,8249,14690,17117,2202,14324,23109,35622,12589,12399,20055,3249,4022,10053,2443,33203,7281,67218,23169,2279,37793,13889,6971,44209,3431,17493,2883,25256,85695,4556,615,19631,11287,6749,13256,1791
2022,19336,1192,27189,11251,83226,12160,10779,2870,72880,35302,353,1370,4886,35998,23360,9445,8248,14898,17127,2202,14326,23157,35666,12602,12399,20140,3249,4025,10053,2445,33203,7281,67238,23184,2279,38042,13889,6975,44211,3433,17493,2883,25256,85793,4561,617,19653,11397,6753,13256,1791
2022,19362,1192,27398,11265,83466,12170,10776,2870,72946,35364,353,1370,4890,36057,23373,9445,8321,14898,17138,2202,14327,23293,35666,12610,12399,20155,3249,4026,10053,2445,33212,7281,67242,23184,2279,38042,13889,6983,44238,3435,17591,2883,25256,85835,4561,617,19673,11397,6753,13256,1791
2022,19374,1192,27513,11280,83686,12171,10779,2870,73027,35364,353,1376,4895,36195,23373,9445,8321,14906,17138,2207,14331,23341,35666,12621,12402,20168,3249,4026,10056,2445,33219,7295,67254,23184,2279,38042,13889,7013,44260,3438,17591,2883,25259,85878,4561,617,19692,11397,6753,13297,1791
2022,19374,1192,27618,11290,83936,12173,10779,2871,73027,35364,353,1376,4895,36285,23373,9445,8413,14907,17138,2208,14343,23370,35666,12638,12407,20168,3255,4026,10091,2445,33225,7317,67264,23200,2279,38042,14010,7033,44275,3438,17591,2883,25328,85991,4572,617,19714,11459,6755,13351,1796
2022,19376,1192,27622,11296,84020,12174,10779,2871,73027,35416,353,1376,4898,36360,23429,9445,8413,14917,17146,2219,14345,23370,35666,12640,12410,20168,3255,4026,10091,2447,33230,7335,67276,23204,2279,38042,14010,7035,44295,3438,17591,2883,25337,86117,4610,617,19714,11459,6774,13398,1796
2022,19376,1192,27622,11301,84089,12175,10779,2871,73134,35459,353,1376,4898,36360,23429,9445,8413,14917,17154,2221,14347,23370,35736,12640,12410,20168,3255,4034,10107,2451,33232,7353,67285,23213,2279,38042,14010,7035,44313,3521,17591,2893,25349,86266,4645,617,19714,11594,6777,13450,1796
2022,19376,1192,27751,11301,84109,12175,10793,2871,73136,35511,353,1376,4898,36360,23429,9445,8421,14917,17162,2222,14347,23424,35736,12640,12413,20168,3255,4044,10125,2452,33238,7362,67299,23217,2298,38042,14010,7035,44313,3522,17591,2893,25361,86366,4681,619,19720,11621,6791,13489,1796
2022,19379,1192,27790,11305,84437,12174,10795,2884,73138,35571,353,1376,4900,36360,23433,9454,8421,15039,17175,2222,14347,23488,35736,12645,12413,20171,3255,4046,10125,2452,33246,7362,67306,23225,2301,38166,14010,7074,44316,3522,17591,2893,25361,86455,4702,620,19754,11706,6794,13489,1796
2022,19417,1192,27876,11308,84580,12177,10795,2884,73244,35636,355,1376,4908,36516,23433,9454,8421,15039,17177,2222,14361,23525,35736,12649,12413,20172,3259,4047,10125,2452,33246,7362,67313,23225,2301,38166,14010,7115,44348,3522,17650,2893,25361,86491,4702,620,19789,11706,6794,13489,1796
2022,19441,1192,27931,11313,84832,12179,10801,2884,73282,35636,355,1379,4908,36614,23460,9454,8421,15045,17177,2269,14363,23553,35736,12669,12413,20173,3259,4047,10132,2452,33259,7375,67330,23225,2301,38166,14010,7139,44370,3522,17650,2893,25409,86518,4702,620,19823,11706,6794,13515,1796
2022,19475,1196,27946,11316,85078,12198,10801,2884,73290,35636,355,1379,4914,36694,23460,9454,8500,15051,17177,2276,14365,23577,35736,12674,12414,20178,3260,4047,10136,2452,33264,7385,67334,23246,2301,38166,14087,7144,44391,3522,17650,2893,25532,86589,4706,620,19859,11706,6796,13562,1801
2022,19502,1196,27946,11325,85142,12197,10801,2884,73290,35704,355,1379,4916,36792,23479,9454,8500,15054,17182,2276,14368,23577,35736,12680,12420,20178,3260,4047,10136,2452,33280,7392,67341,23249,2301,38166,14087,7147,44404,3522,17650,2893,25613,86687,4711,620,19859,11712,6804,13620,1801
2022,19502,1196,27946,11332,85142,12199,10802,2884,73409,35751,355,1379,4916,36792,23484,9454,8500,15054,17185,2276,14371,23577,35817,12680,12421,20178,3260,4050,10154,2455,33289,7402,67354,23267,2304,38166,14087,7147,44417,3522,17650,2898,25618,86806,4714,620,19859,11812,6807,13664,1801
2022,19502,1196,27946,11336,85564,12199,10808,2894,73411,35800,355,1379,4916,36792,23484,9454,8501,15054,17191,2276,14371,23614,35817,12680,12422,20178,3260,4051,10164,2457,33294,7412,67357,23267,2304,38166,14087,7147,44424,3523,17650,2898,25757,86879,4714,623,19884,11811,6822,13713,1801
2022,19502,1196,27947,11339,85682,12199,10809,2894,73456,35847,355,1379,4917,36910,23486,9475,8501,15211,17194,2276,14371,23679,35857,12687,12422,20181,3260,4053,10164,2457,33299,7412,67369,23268,2304,38266,14087,7214,44425,3524,17650,2898,25757,86938,4714,623,19918,11903,6823,13713,1801
2022,19513,1196,27947,11348,85975,12208,10809,2894,73496,35911,355,1379,4917,36953,23493,9475,8501,15212,17194,2276,14377,23708,35857,12689,12422,20184,3261,4053,10164,2458,33299,7412,67378,23268,2304,38266,14087,7219,44442,3524,17698,2898,25757,86942,4714,623,19953,11903,6823,13713,1801
2022,19524,1196,27947,11354,86135,12231,10813,2894,73538,35911,355,1387,4921,37010,23502,9475,8501,15212,17194,2276,14385,23732,35857,12694,12424,20186,3262,4053,10185,2458,33308,7418,67387,23268,2304,38266,14087,7225,44441,3525,17698,2898,25766,86987,4714,623,19988,11903,6823,13768,1801
2022,19529,1209,27947,11354,86345,12243,10813,2896,73555,35911,355,1387,4921,37054,23509,9475,8524,15212,17194,2277,14391,23751,35857,12708,12429,20186,3262,4053,10501,2458,33313,7429,67394,23268,2304,38266,14166,7281,44464,3525,17698,2898,25776,87045,4714,623,20022,11941,6824,13820,1807
2022,19541,1209,27947,11360,86394,12222,10813,2896,73555,35943,355,1387,4925,37108,23509,9475,8524,15213,17197,2278,14395,23751,35857,12714,12432,20186,3262,4053,10501,2459,33315,7436,67401,23268,2304,38266,14166,7296,44474,3525,17698,2898,25837,87120,4714,623,20022,11941,6845,13868,1807
2022,19541,1209,27947,11366,86429,12243,10813,2896,73583,35969,355,1387,4925,37108,23509,9475,8524,15213,17207,2280,14398,23751,35895,12714,12432,20186,3262,4123,10660,2463,33324,7438,67413,23344,2304,38266,14166,7296,44488,3527,17698,2901,25839,87185,4714,623,20022,12020,6851,13901,1807
2022,19541,1209,27947,11369,86731,12243,10813,2896,73588,35999,355,1387,4925,37108,23509,9475,8524,15213,17213,2280,14398,19981,35935,12714,12436,20187,3262,4144,10665,2463,33324,7444,67427,23344,2307,38266,14166,7296,44488,3527,17698,2901,25843,87244,4730,623,20044,12020,6855,13960,1807
2022,19545,1209,28097,11369,86818,12243,10825,2905,73622,36042,355,1387,4925,37151,23509,9510,8524,15305,17220,2280,14398,19997,35935,12718,12436,20187,3300,4161,10665,2464,33338,7444,67442,23344,2308,38360,14166,7315,44488,3527,17698,2901,25843,87304,4730,626,20071,12098,6856,13960,1807
2022,19545,1209,28097,11371,87032,12247,10826,2905,73656,36087,355,1387,4925,37180,23523,9510,8524,15318,17223,2280,14401,20012,35935,12722,12436,20192,3322,4162,10665,2464,33337,7444,67447,23344,2308,38360,14173,7399,44539,3527,17734,2901,25843,87328,4730,626,20099,12098,6856,13960,1807
2022,19559,1209,28097,11373,87197,12249,10834,2905,73689,36087,355,1404,4926,37214,23523,9510,8524,15318,17223,2282,14407,20023,35935,12739,12436,20192,3354,4162,10682,2464,33343,7447,67459,23344,2308,38360,14173,7404,44550,3527,17734,2901,25844,87343,4730,626,20124,12098,6856,13994,1807
2022,19561,1212,28097,11375,87322,12242,10834,2906,73689,36087,355,1404,4926,37271,23535,9510,8597,15322,17223,2282,14412,20029,35935,12742,12436,20192,3356,4162,10684,2464,33349,7456,67459,23344,2310,38360,14219,7427,44578,3527,17734,2901,25841,87393,4730,629,20149,12141,6857,14032,1812
2022,19567,1212,28097,11377,87386,12273,10834,2906,73689,36087,355,1404,4930,37310,23535,9510,8597,15322,17229,2282,14418,20029,35935,12752,12439,20192,3363,4162,10684,2465,33356,7465,67459,23344,2310,38360,14219,7443,44592,3527,17734,2901,25846,87452,4730,629,20149,12141,6870,14102,1812
2022,19567,1212,28097,11381,87386,12293,10834,2906,73738,36087,355,1404,4930,37310,23535,9510,8597,15322,17235,2283,14422,20029,35961,12752,12443,20192,3363,4164,10684,2471,33363,7486,67470,23373,2315,38360,14219,7443,44602,3529,17734,2912,25860,87507,4730,629,20149,12210,6872,14145,1812
2022,19567,1212,28097,11385,87665,12293,10838,2907,73738,36217,355,1404,4930,37310,23535,9510,8597,15322,17240,2286,14422,20041,36002,12752,12444,20192,3363,4164,10728,2472,33371,7501,67507,23373,2315,38360,14219,7443,44608,3532,17734,2912,25872,87549,4736,629,20169,12210,6879,14201,1812
2022,19570,1212,28547,11389,87713,12293,10838,2907,73759,36217,354,1404,4930,37345,23549,9529,8597,15415,17244,2286,14422,20056,36002,12753,12444,20194,3373,4164,10728,2472,33379,7501,67525,23373,2315,38428,14219,7455,44610,3532,17734,2912,25872,87580,4736,629,20187,12263,6880,14201,1812
2022,19585,1212,28547,11392,87869,12311,10840,2907,73789,36217,356,1404,4930,37392,23552,9529,8597,15415,17248,2287,14425,20058,36002,12754,12444,20199,3375,4175,10728,2475,33381,7501,67547,23373,2315,38428,14219,7461,44616,3532,17734,2912,25872,87594,4736,630,20202,12263,6880,14201,1812
2022,19590,1212,28547,11394,88015,12321,10850,2919,73830,36217,356,1415,4931,37419,23552,9529,8597,15415,17248,2291,14434,20063,36002,12769,12446,20199,3375,4175,10728,2475,33395,7518,67557,23373,2315,38428,14219,7468,44629,3532,17734,2912,25882,87615,4736,634,20220,12263,6880,14284,1812
2022,19593,1213,28547,11398,88131,12356,10850,2919,73830,36217,356,1415,4931,37438,23570,9529,8635,15415,17248,2296,14441,20072,36002,12773,12450,20199,3374,4175,10752,2475,33408,7530,67561,23373,2315,38428,14271,7478,44641,3532,17767,2912,25880,87649,4736,637,20236,12292,6882,14291,1814
2022,19601,1213,28547,11403,88156,12359,10850,2919,73830,36217,356,1415,4931,37459,23570,9529,8635,15418,17262,2304,14449,20072,36002,12778,12450,20199,3378,4175,10752,2475,33419,7538,67572,23373,2315,38428,14271,7478,44663,3532,17767,2912,25882,87696,4736,637,20236,12292,6882,14296,1814
2022,19601,1213,28547,11403,88162,12366,10851,2919,73864,36217,358,1415,4931,37459,23587,9529,8635,15418,17268,2316,14456,20072,36023,12778,12451,20199,3378,4190,10775,2477,33423,7549,67587,23415,2315,38428,14271,7478,44677,3535,17767,2915,25883,87735,4736,637,20236,12348,6886,14302,1814
2022,19601,1213,28547,11404,88322,12366,10855,2928,73869,36349,359,1415,4931,37459,23587,9529,8635,15418,17270,2325,14456,20081,36064,12778,12454,20200,3378,4190,10774,2478,33431,7564,67605,23415,2315,38428,14271,7478,44678,3538,17767,2915,25895,87747,4740,639,20237,12348,6893,14317,1814
2022,19601,1213,28883,11407,88367,12366,10858,2928,73897,36349,359,1415,4933,37479,23587,9533,8635,15571,17273,2325,14456,20097,36064,12781,12454,20215,3378,4191,10774,2479,33433,7564,67625,23415,2315,38495,14271,7487,44679,3538,17767,2915,25895,87796,4740,639,20247,12406,6893,14317,1814
2022,19606,1213,28883,11408,88461,12367,10858,2928,73928,36349,359,1415,4933,37534,23591,9533,8635,15571,17276,2325,14462,20098,36064,12782,12454,20226,3378,4191,10774,2480,33434,7558,67648,23415,2315,38495,14271,7488,44713,3538,17847,2915,25895,87796,4740,639,20256,12406,6893,14317,1814
2022,19606,1213,28883,11409,88571,12602,10874,2928,73948,36349,362,1425,4933,37554,23591,9533,8635,15571,17276,2327,14477,20105,36064,12795,12454,20513,3378,4191,10777,2480,33448,7570,67664,23415,2315,38495,14271,7499,44733,3540,17847,2915,25899,87801,4740,642,20270,12406,6893,14316,1814
2022,19623,1228,28883,11409,88689,12671,10874,2928,73948,36349,362,1425,4933,37571,23591,9533,8691,15571,17276,2330,14480,20115,36064,12801,12456,20555,3378,4191,10780,2480,33455,7583,67684,23415,2315,38495,14346,7502,44733,3540,17847,2915,25922,87843,4740,642,20280,12421,6895,14334,1817
2022,19628,1228,28883,11410,88708,12687,10874,2928,73948,36349,362,1425,4936,37589,23591,9533,8691,15572,17285,2332,14482,20115,36064,12805,12456,20555,3381,4191,10780,2481,33467,7596,67694,23415,2315,38495,14346,7502,44733,3540,17847,2915,25926,87875,4740,642,20280,12421,6903,14335,1817
2022,19628,1228,28883,11415,88709,12694,10875,2928,74005,36349,362,1425,4936,37589,23614,9533,8691,15572,17286,2335,14486,20115,36098,12805,12457,20555,3381,4194,10786,2486,33474,7602,67711,24587,2319,38495,14346,7502,44733,3540,17847,2917,25934,87896,4740,642,20280,12467,6905,14340,1817
2022,19628,1228,28883,11415,88814,12694,10883,2931,74010,36498,362,1425,4936,37589,23614,9533,8691,15572,17290,2336,14486,20121,36140,12805,12457,20555,3381,4195,10787,2487,33482,7609,67727,24587,2319,38495,14346,7502,44733,3541,17847,2917,25936,87986,4747,644,20288,12468,6912,14344,1817
2022,19631,1228,29268,11415,88838,12694,10883,2931,74008,36498,362,1425,4937,37611,23614,9555,8691,15736,17291,2336,14486,20134,36140,12809,12457,20555,3381,4195,10787,2487,33488,7609,67745,24587,2321,38550,14346,7505,44733,3541,17847,2917,25936,87986,4747,648,20295,12497,6915,14344,1817
2022,19633,1228,29268,11416,88942,12694,10883,2931,74039,36498,362,1425,4937,37631,23619,9555,8691,15736,17295,2336,14495,20134,36140,12814,12457,20555,3381,4197,10787,2487,33489,7609,67770,24587,2321,38550,14346,7511,44733,3542,17847,2917,25936,87986,4747,648,20301,12497,6915,14344,1817
2022,19633,1228,29268,11418,89018,12703,10914,2931,74060,36498,362,1431,4939,37645,23619,9555,8691,15736,17295,2336,14505,20141,36140,12826,12460,20554,3381,4197,10788,2487,33495,7625,67786,24587,2321,38550,14346,7519,44814,3544,17869,2917,25937,88030,4747,648,20310,12497,6915,14349,1817
2022,19641,1246,29268,11418,89076,12691,10914,2936,74085,36498,362,1431,4939,37667,23630,9555,8720,15736,17295,2337,14510,20143,36140,12837,12461,20586,3381,4197,10798,2487,33503,7640,67797,24587,2322,38550,14380,7520,44814,3544,17869,2917,25968,88079,4747,648,20317,12515,6918,14372,1820
2022,19645,1246,29268,11426,89076,12695,10914,2936,74085,36498,362,1431,4939,37684,23630,9555,8720,15736,17297,2337,14519,20143,36140,12849,12461,20586,3385,4197,10798,2488,33517,7652,67816,24587,2322,38550,14380,7528,44814,3544,17869,2917,25988,88121,4747,648,20317,12515,6932,14380,1820
2022,19645,1246,29268,11426,89078,12701,10914,2936,74108,36498,362,1431,4939,37684,23636,9555,8720,15736,17301,2338,14520,20143,36176,12849,12462,20586,3385,4197,10802,2492,33529,7666,67837,24598,2322,38550,14380,7528,44814,3546,17869,2919,25993,88144,4747,648,20317,12540,6933,14383,1820
2022,19645,1246,29268,11432,89120,12703,10922,2939,74113,36605,362,1431,4939,37684,23636,9555,8720,15736,17307,2343,14520,20154,36218,12849,12465,20586,3385,4197,10802,2493,33537,7677,67865,24598,2323,38550,14380,7528,44814,3547,17869,2919,25993,88199,4760,652,20322,12540,6942,14390,1820
2022,19649,1246,29681,11438,89240,12703,10922,2939,74133,36605,362,1431,4942,37691,23636,9572,8720,15830,17309,2343,14520,20166,36218,12853,12465,20586,3385,4197,10802,2499,33544,7677,67892,24598,2323,38590,14380,7541,44814,3548,17869,2919,25993,88206,4760,654,20328,12566,6945,14390,1820
2022,19650,1246,29681,11445,89273,12706,10922,2939,74158,36605,362,1431,4942,37727,23640,9572,8802,15830,17313,2343,14524,20167,36218,12859,12465,20589,3385,4197,10802,2500,33545,7677,67913,24598,2323,38590,14380,7546,44856,3548,17869,2919,25993,88210,4760,654,20328,12566,6945,14390,1820
2022,19651,1246,29681,11446,89324,12707,10926,2939,74178,36605,364,1443,4942,37738,23640,9572,8802,15830,17313,2344,14542,20169,36218,12875,12465,20590,3385,4197,10814,2500,33553,7686,67938,24598,2323,38590,14380,7548,44898,3552,17869,2919,25992,88214,4760,654,20332,12566,6945,14391,1820
